state_fips,state_abbr,state_name,soc_code,occupation_title,total_employment,location_quotient,jobs_per_1000,annual_median,annual_mean,annual_pct10,annual_pct25,annual_pct75,annual_pct90,hourly_median,hourly_mean
01,AL,Alabama,25-1032,"Engineering Teachers, Postsecondary",730.0,1.35,0.349,103210.0,109740.0,62500.0,81550.0,132810.0,171360.0,,
01,AL,Alabama,25-1041,"Agricultural Sciences Teachers, Postsecondary",250.0,2.08,0.118,77030.0,78930.0,45590.0,56990.0,95980.0,121080.0,,
01,AL,Alabama,25-1042,"Biological Science Teachers, Postsecondary",1170.0,1.62,0.558,77940.0,89720.0,51150.0,61040.0,101530.0,155400.0,,
01,AL,Alabama,25-1043,"Forestry and Conservation Science Teachers, Postsecondary",70.0,3.8,0.032,77360.0,79950.0,51850.0,58670.0,95830.0,120750.0,,
01,AL,Alabama,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",100.0,0.66,0.049,79540.0,85280.0,51020.0,64100.0,97280.0,134050.0,,
01,AL,Alabama,25-1052,"Chemistry Teachers, Postsecondary",300.0,1.1,0.145,77200.0,86880.0,51970.0,61170.0,103340.0,133740.0,,
01,AL,Alabama,25-1054,"Physics Teachers, Postsecondary",190.0,1.02,0.09,84160.0,88410.0,53810.0,65250.0,102690.0,129230.0,,
01,AL,Alabama,25-1061,"Anthropology and Archeology Teachers, Postsecondary",50.0,0.66,0.023,77770.0,78540.0,62360.0,63580.0,87330.0,101250.0,,
01,AL,Alabama,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",80.0,0.53,0.039,67060.0,74660.0,55320.0,55320.0,80830.0,109780.0,,
01,AL,Alabama,25-1063,"Economics Teachers, Postsecondary",150.0,0.91,0.074,116190.0,130060.0,66090.0,74320.0,137400.0,231610.0,,
01,AL,Alabama,25-1065,"Political Science Teachers, Postsecondary",150.0,0.63,0.07,79340.0,82280.0,50640.0,60320.0,96930.0,125790.0,,
01,AL,Alabama,25-1066,"Psychology Teachers, Postsecondary",550.0,0.98,0.265,76300.0,81200.0,51830.0,62590.0,84440.0,124090.0,,
01,AL,Alabama,25-1067,"Sociology Teachers, Postsecondary",160.0,0.94,0.075,60840.0,66940.0,40330.0,51360.0,78170.0,95620.0,,
01,AL,Alabama,25-1071,"Health Specialties Teachers, Postsecondary",3000.0,0.96,1.433,82810.0,99650.0,40330.0,51400.0,136600.0,174780.0,,
01,AL,Alabama,25-1072,"Nursing Instructors and Teachers, Postsecondary",1370.0,1.36,0.655,77270.0,82490.0,49890.0,63340.0,97090.0,110360.0,,
01,AL,Alabama,25-1081,"Education Teachers, Postsecondary",920.0,1.15,0.439,65670.0,68990.0,44860.0,48000.0,82750.0,98140.0,,
01,AL,Alabama,25-1082,"Library Science Teachers, Postsecondary",150.0,2.69,0.072,73250.0,73460.0,52060.0,63500.0,81970.0,94490.0,,
01,AL,Alabama,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",170.0,0.92,0.081,64020.0,68850.0,44470.0,61380.0,82050.0,102080.0,,
01,AL,Alabama,25-1112,"Law Teachers, Postsecondary",70.0,0.24,0.035,139880.0,148160.0,83130.0,83130.0,177330.0,230660.0,,
01,AL,Alabama,25-1113,"Social Work Teachers, Postsecondary",300.0,1.64,0.142,81800.0,79860.0,53500.0,63670.0,81800.0,106690.0,,
01,AL,Alabama,25-1121,"Art, Drama, and Music Teachers, Postsecondary",940.0,0.7,0.447,64060.0,67900.0,49400.0,55450.0,75700.0,84160.0,,
01,AL,Alabama,25-1122,"Communications Teachers, Postsecondary",280.0,0.71,0.135,61990.0,66270.0,44480.0,51630.0,76280.0,92030.0,,
01,AL,Alabama,25-1123,"English Language and Literature Teachers, Postsecondary",1250.0,1.54,0.596,61990.0,66000.0,46160.0,54240.0,80010.0,89170.0,,
01,AL,Alabama,25-1124,"Foreign Language and Literature Teachers, Postsecondary",120.0,0.41,0.057,65810.0,67480.0,48890.0,55890.0,78070.0,87860.0,,
01,AL,Alabama,25-1125,"History Teachers, Postsecondary",390.0,1.46,0.189,61000.0,64800.0,44810.0,45460.0,79230.0,89100.0,,
01,AL,Alabama,25-1126,"Philosophy and Religion Teachers, Postsecondary",210.0,0.73,0.099,58660.0,63710.0,40670.0,46210.0,79200.0,95810.0,,
01,AL,Alabama,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",150.0,0.89,0.074,66270.0,68700.0,50080.0,51930.0,81100.0,96840.0,,
01,AL,Alabama,25-1194,"Career/Technical Education Teachers, Postsecondary",1850.0,1.23,0.884,57730.0,57890.0,37360.0,47790.0,63820.0,80210.0,27.76,27.83
01,AL,Alabama,25-1199,"Postsecondary Teachers, All Other",210.0,0.1,0.102,51030.0,67060.0,43090.0,46610.0,81620.0,102240.0,,
01,AL,Alabama,25-2011,"Preschool Teachers, Except Special Education",6610.0,1.09,3.159,27630.0,30920.0,19590.0,22760.0,31160.0,56470.0,13.28,14.86
01,AL,Alabama,25-2012,"Kindergarten Teachers, Except Special Education",490.0,0.31,0.232,48750.0,50490.0,35370.0,39720.0,60040.0,65930.0,,
01,AL,Alabama,25-2021,"Elementary School Teachers, Except Special Education",16910.0,0.89,8.084,59850.0,56220.0,45510.0,48470.0,62410.0,70920.0,,
01,AL,Alabama,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",10950.0,1.3,5.236,59900.0,57750.0,46490.0,47760.0,62160.0,71010.0,,
01,AL,Alabama,25-2023,"Career/Technical Education Teachers, Middle School",710.0,3.7,0.341,48000.0,53890.0,33590.0,44110.0,58970.0,90800.0,,
01,AL,Alabama,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",16480.0,1.13,7.879,60530.0,58850.0,46480.0,49170.0,62940.0,72940.0,,
01,AL,Alabama,25-2032,"Career/Technical Education Teachers, Secondary School",120.0,0.09,0.058,85400.0,76810.0,51080.0,64230.0,85400.0,92400.0,,
01,AL,Alabama,25-2052,"Special Education Teachers, Kindergarten and Elementary School",660.0,0.21,0.314,61100.0,60250.0,48520.0,51650.0,65640.0,74030.0,,
01,AL,Alabama,25-2057,"Special Education Teachers, Middle School",730.0,0.56,0.349,60760.0,58320.0,46270.0,51010.0,62850.0,70730.0,,
01,AL,Alabama,25-2058,"Special Education Teachers, Secondary School",680.0,0.31,0.323,60100.0,59840.0,48870.0,53930.0,64670.0,71630.0,,
01,AL,Alabama,25-2059,"Special Education Teachers, All Other",130.0,0.24,0.062,36070.0,49330.0,21610.0,34840.0,74810.0,85430.0,,
01,AL,Alabama,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",480.0,0.98,0.232,48790.0,46820.0,31310.0,38790.0,55980.0,58150.0,23.46,22.51
01,AL,Alabama,25-3021,Self-Enrichment Teachers,2400.0,0.57,1.147,37200.0,40430.0,20770.0,27200.0,50730.0,63890.0,17.88,19.44
01,AL,Alabama,25-3031,"Substitute Teachers, Short-Term",,,,24320.0,24710.0,18770.0,22300.0,28590.0,28810.0,11.69,11.88
01,AL,Alabama,25-3041,Tutors,990.0,0.42,0.473,31160.0,34930.0,22270.0,29360.0,39030.0,43360.0,14.98,16.8
01,AL,Alabama,25-3099,"Teachers and Instructors, All Other",1950.0,1.15,0.932,63350.0,64900.0,31300.0,46970.0,78670.0,95010.0,,
01,AL,Alabama,25-4011,Archivists,80.0,0.86,0.039,58390.0,63170.0,39470.0,48040.0,79790.0,89860.0,28.07,30.37
01,AL,Alabama,25-4012,Curators,170.0,1.0,0.08,58390.0,63820.0,38530.0,45480.0,76440.0,99470.0,28.07,30.68
01,AL,Alabama,25-4013,Museum Technicians and Conservators,160.0,0.91,0.077,41420.0,45000.0,22880.0,26900.0,60520.0,75730.0,19.91,21.64
01,AL,Alabama,25-4022,Librarians and Media Collections Specialists,3260.0,1.82,1.559,62240.0,58510.0,30680.0,48460.0,69990.0,75660.0,29.93,28.13
01,AL,Alabama,25-4031,Library Technicians,510.0,0.51,0.242,32910.0,35930.0,28650.0,29920.0,38570.0,47500.0,15.82,17.28
01,AL,Alabama,25-9021,Farm and Home Management Educators,260.0,1.86,0.124,60060.0,62280.0,45650.0,48360.0,77200.0,81360.0,28.88,29.94
01,AL,Alabama,25-9031,Instructional Coordinators,2020.0,0.71,0.965,65880.0,74630.0,43580.0,50660.0,95790.0,118500.0,31.67,35.88
01,AL,Alabama,25-9044,"Teaching Assistants, Postsecondary",,,,21750.0,23700.0,17070.0,17790.0,27980.0,35050.0,,
01,AL,Alabama,25-9045,"Teaching Assistants, Except Postsecondary",10000.0,0.54,4.783,22790.0,24140.0,18670.0,21530.0,26780.0,28780.0,,
01,AL,Alabama,25-9099,"Educational Instruction and Library Workers, All Other",240.0,0.16,0.116,38340.0,46640.0,29060.0,33920.0,55040.0,81060.0,18.43,22.42
01,AL,Alabama,27-1011,Art Directors,170.0,0.26,0.083,77140.0,81740.0,50450.0,62170.0,97640.0,123910.0,37.09,39.3
01,AL,Alabama,27-1012,Craft Artists,100.0,1.7,0.048,35090.0,35870.0,23270.0,31620.0,41930.0,44180.0,16.87,17.24
01,AL,Alabama,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",40.0,0.29,0.019,52270.0,47000.0,26200.0,33820.0,54620.0,67070.0,25.13,22.6
01,AL,Alabama,27-1014,Special Effects Artists and Animators,70.0,0.25,0.034,66060.0,68040.0,46880.0,57700.0,79460.0,92780.0,31.76,32.71
01,AL,Alabama,27-1021,Commercial and Industrial Designers,90.0,0.23,0.045,74090.0,69750.0,50230.0,62640.0,80460.0,87360.0,35.62,33.54
01,AL,Alabama,27-1023,Floral Designers,550.0,1.01,0.264,31360.0,32910.0,21430.0,25390.0,37020.0,45800.0,15.08,15.82
01,AL,Alabama,27-1024,Graphic Designers,2010.0,0.69,0.962,48130.0,53630.0,30230.0,37610.0,62530.0,84550.0,23.14,25.78
01,AL,Alabama,27-1025,Interior Designers,570.0,0.61,0.275,57290.0,62790.0,36680.0,46060.0,75770.0,99900.0,27.54,30.19
01,AL,Alabama,27-1026,Merchandise Displayers and Window Trimmers,3090.0,1.18,1.476,34920.0,40130.0,28500.0,31420.0,47170.0,58900.0,16.79,19.29
01,AL,Alabama,27-2011,Actors,50.0,0.09,0.023,,,,,,,13.24,16.06
01,AL,Alabama,27-2012,Producers and Directors,1030.0,0.53,0.495,63920.0,73690.0,40020.0,44860.0,82990.0,103840.0,30.73,35.43
01,AL,Alabama,27-2021,Athletes and Sports Competitors,370.0,1.9,0.177,61670.0,93090.0,35810.0,38860.0,93300.0,,,
01,AL,Alabama,27-2022,Coaches and Scouts,2580.0,0.76,1.236,41150.0,61180.0,21710.0,26890.0,61580.0,101340.0,,
01,AL,Alabama,27-2032,Choreographers,40.0,0.75,0.017,37580.0,39430.0,33430.0,35470.0,39490.0,46780.0,18.07,18.96
01,AL,Alabama,27-2041,Music Directors and Composers,90.0,0.56,0.045,32370.0,43270.0,26240.0,27410.0,49580.0,59040.0,15.56,20.8
01,AL,Alabama,27-2042,Musicians and Singers,220.0,0.43,0.107,,,,,,,20.0,20.5
01,AL,Alabama,27-3011,Broadcast Announcers and Radio Disc Jockeys,360.0,1.11,0.173,37040.0,44490.0,21170.0,26120.0,50970.0,76320.0,17.81,21.39
01,AL,Alabama,27-3023,"News Analysts, Reporters, and Journalists",510.0,0.91,0.244,44730.0,50540.0,28300.0,35660.0,47210.0,97270.0,21.5,24.3
01,AL,Alabama,27-3031,Public Relations Specialists,2240.0,0.59,1.069,61160.0,69550.0,35850.0,46010.0,80490.0,112870.0,29.41,33.44
01,AL,Alabama,27-3041,Editors,590.0,0.45,0.28,44990.0,55100.0,26690.0,35960.0,75290.0,92270.0,21.63,26.49
01,AL,Alabama,27-3042,Technical Writers,830.0,1.1,0.396,80570.0,84970.0,56260.0,68080.0,100950.0,116440.0,38.74,40.85
01,AL,Alabama,27-3043,Writers and Authors,170.0,0.26,0.079,57120.0,64040.0,36150.0,40540.0,75450.0,108510.0,27.46,30.79
01,AL,Alabama,27-3091,Interpreters and Translators,360.0,0.49,0.171,45760.0,49680.0,30610.0,39270.0,58830.0,74840.0,22.0,23.89
01,AL,Alabama,27-3092,Court Reporters and Simultaneous Captioners,260.0,1.49,0.122,54280.0,57070.0,35990.0,38490.0,78540.0,78540.0,26.1,27.44
01,AL,Alabama,27-4011,Audio and Video Technicians,400.0,0.42,0.19,43240.0,48890.0,21600.0,32900.0,59800.0,79760.0,20.79,23.51
01,AL,Alabama,27-4012,Broadcast Technicians,260.0,0.91,0.124,46140.0,49170.0,26400.0,37650.0,59850.0,75830.0,22.18,23.64
01,AL,Alabama,27-4014,Sound Engineering Technicians,50.0,0.29,0.024,77420.0,67230.0,20950.0,24370.0,101870.0,105420.0,37.22,32.32
01,AL,Alabama,27-4021,Photographers,490.0,0.7,0.233,35140.0,43360.0,23760.0,30140.0,53640.0,71340.0,16.89,20.85
01,AL,Alabama,27-4031,"Camera Operators, Television, Video, and Film",120.0,0.36,0.057,45180.0,58000.0,37340.0,40600.0,60270.0,114420.0,21.72,27.89
01,AL,Alabama,27-4032,Film and Video Editors,150.0,0.39,0.072,70310.0,71600.0,35950.0,47740.0,79250.0,129530.0,33.8,34.43
01,AL,Alabama,27-4099,"Media and Communication Equipment Workers, All Other",40.0,0.21,0.018,91890.0,100840.0,58100.0,72740.0,120290.0,139800.0,44.18,48.48
01,AL,Alabama,29-1011,Chiropractors,510.0,0.99,0.241,74210.0,80630.0,39990.0,49480.0,103150.0,131910.0,35.68,38.76
01,AL,Alabama,29-1022,Oral and Maxillofacial Surgeons,110.0,1.58,0.055,,393490.0,165000.0,,,,,189.18
01,AL,Alabama,29-1023,Orthodontists,130.0,1.91,0.064,222010.0,231680.0,170400.0,187240.0,,,106.74,111.39
01,AL,Alabama,29-1029,"Dentists, All Other Specialists",30.0,0.4,0.015,229820.0,230260.0,58740.0,157150.0,,,110.49,110.7
01,AL,Alabama,29-1031,Dietitians and Nutritionists,940.0,0.9,0.447,65240.0,67720.0,46580.0,57860.0,78890.0,93400.0,31.37,32.56
01,AL,Alabama,29-1041,Optometrists,470.0,0.82,0.223,129700.0,125860.0,54420.0,79340.0,160390.0,175260.0,62.36,60.51
01,AL,Alabama,29-1051,Pharmacists,5880.0,1.32,2.811,133930.0,129100.0,86780.0,121050.0,144070.0,160300.0,64.39,62.07
01,AL,Alabama,29-1071,Physician Assistants,770.0,0.36,0.366,101620.0,105970.0,57470.0,91690.0,117630.0,152510.0,48.86,50.95
01,AL,Alabama,29-1081,Podiatrists,100.0,0.8,0.049,140580.0,146160.0,55270.0,84520.0,191610.0,236250.0,67.59,70.27
01,AL,Alabama,29-1122,Occupational Therapists,1390.0,0.67,0.664,95410.0,95250.0,73030.0,80250.0,108110.0,122990.0,45.87,45.79
01,AL,Alabama,29-1123,Physical Therapists,2750.0,0.82,1.317,97040.0,97890.0,68030.0,78810.0,116260.0,128810.0,46.65,47.06
01,AL,Alabama,29-1124,Radiation Therapists,150.0,0.61,0.074,85950.0,85670.0,60180.0,70280.0,97280.0,102350.0,41.32,41.19
01,AL,Alabama,29-1125,Recreational Therapists,200.0,1.0,0.098,52050.0,56460.0,41630.0,47930.0,61260.0,80540.0,25.02,27.15
01,AL,Alabama,29-1126,Respiratory Therapists,2250.0,1.21,1.075,64010.0,65500.0,48490.0,52990.0,71970.0,82920.0,30.78,31.49
01,AL,Alabama,29-1127,Speech-Language Pathologists,1840.0,0.76,0.882,72560.0,77430.0,55930.0,60430.0,93600.0,111180.0,34.89,37.23
01,AL,Alabama,29-1128,Exercise Physiologists,60.0,0.51,0.027,48980.0,52520.0,39120.0,41930.0,60510.0,74140.0,23.55,25.25
01,AL,Alabama,29-1129,"Therapists, All Other",40.0,0.15,0.018,69320.0,84860.0,41460.0,52210.0,133700.0,143500.0,33.33,40.8
01,AL,Alabama,29-1131,Veterinarians,1150.0,1.05,0.548,98060.0,112070.0,59570.0,83880.0,129210.0,160460.0,47.14,53.88
01,AL,Alabama,29-1141,Registered Nurses,53340.0,1.2,25.503,71040.0,74970.0,53360.0,62160.0,82170.0,98840.0,34.16,36.04
01,AL,Alabama,29-1151,Nurse Anesthetists,1410.0,2.07,0.675,179160.0,176970.0,97890.0,115010.0,213420.0,,86.14,85.08
01,AL,Alabama,29-1171,Nurse Practitioners,4730.0,1.14,2.263,106930.0,109650.0,85410.0,98940.0,121170.0,132860.0,51.41,52.72
01,AL,Alabama,29-1181,Audiologists,290.0,1.45,0.139,76900.0,77690.0,50140.0,63910.0,83200.0,95790.0,36.97,37.35
01,AL,Alabama,29-1211,Anesthesiologists,,,,,323940.0,194020.0,,,,,155.74
01,AL,Alabama,29-1212,Cardiologists,170.0,0.68,0.08,,,,,,,,
01,AL,Alabama,29-1213,Dermatologists,120.0,0.9,0.059,,408680.0,131580.0,,,,,196.48
01,AL,Alabama,29-1215,Family Medicine Physicians,380.0,0.26,0.18,198930.0,212590.0,105370.0,170920.0,,,95.64,102.21
01,AL,Alabama,29-1216,General Internal Medicine Physicians,270.0,0.3,0.128,,,,,,,,
01,AL,Alabama,29-1218,Obstetricians and Gynecologists,80.0,0.3,0.039,204570.0,206010.0,68290.0,163790.0,223920.0,,98.35,99.04
01,AL,Alabama,29-1221,"Pediatricians, General",330.0,0.57,0.16,202330.0,234790.0,150380.0,169400.0,,,97.27,112.88
01,AL,Alabama,29-1222,"Physicians, Pathologists",60.0,0.39,0.03,238020.0,249030.0,74310.0,113190.0,,,114.43,119.73
01,AL,Alabama,29-1229,"Physicians, All Other",3780.0,0.88,1.807,,260290.0,64820.0,150380.0,,,,125.14
01,AL,Alabama,29-1241,"Ophthalmologists, Except Pediatric",,,,181490.0,218730.0,171070.0,174980.0,,,87.26,105.16
01,AL,Alabama,29-1242,"Orthopedic Surgeons, Except Pediatric",240.0,1.24,0.114,,309060.0,103710.0,165860.0,,,,148.59
01,AL,Alabama,29-1249,"Surgeons, All Other",410.0,1.26,0.197,,,,,,,,
01,AL,Alabama,29-1292,Dental Hygienists,2840.0,0.95,1.356,59840.0,57690.0,47280.0,51920.0,62440.0,68640.0,28.77,27.73
01,AL,Alabama,29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",150.0,0.35,0.07,92750.0,99720.0,75670.0,79890.0,113730.0,138250.0,44.59,47.94
01,AL,Alabama,29-2010,Clinical Laboratory Technologists and Technicians,6690.0,1.44,3.199,47790.0,51440.0,31820.0,36900.0,63790.0,79070.0,22.97,24.73
01,AL,Alabama,29-2031,Cardiovascular Technologists and Technicians,1100.0,1.32,0.525,45280.0,52580.0,30100.0,32620.0,69250.0,82280.0,21.77,25.28
01,AL,Alabama,29-2032,Diagnostic Medical Sonographers,1190.0,1.02,0.57,66340.0,66820.0,47350.0,58440.0,76920.0,82940.0,31.89,32.13
01,AL,Alabama,29-2033,Nuclear Medicine Technologists,340.0,1.49,0.164,79230.0,79150.0,63020.0,73230.0,82960.0,96350.0,38.09,38.05
01,AL,Alabama,29-2034,Radiologic Technologists and Technicians,3740.0,1.24,1.79,56790.0,58270.0,39470.0,49000.0,66680.0,79060.0,27.3,28.02
01,AL,Alabama,29-2035,Magnetic Resonance Imaging Technologists,530.0,0.93,0.251,74920.0,73070.0,52840.0,66670.0,82740.0,91190.0,36.02,35.13
01,AL,Alabama,29-2042,Emergency Medical Technicians,2420.0,1.0,1.156,36260.0,37680.0,27420.0,29900.0,44990.0,49370.0,17.43,18.12
01,AL,Alabama,29-2043,Paramedics,1890.0,1.4,0.905,45020.0,46810.0,32520.0,38320.0,58170.0,59990.0,21.64,22.51
01,AL,Alabama,29-2051,Dietetic Technicians,40.0,0.11,0.021,,,,,,,,
01,AL,Alabama,29-2052,Pharmacy Technicians,8710.0,1.32,4.164,37690.0,39440.0,30830.0,35780.0,43820.0,48190.0,18.12,18.96
01,AL,Alabama,29-2053,Psychiatric Technicians,2860.0,1.55,1.368,35200.0,33690.0,21100.0,28240.0,37340.0,41600.0,16.93,16.2
01,AL,Alabama,29-2055,Surgical Technologists,2610.0,1.69,1.247,48920.0,49440.0,33940.0,39070.0,57960.0,65400.0,23.52,23.77
01,AL,Alabama,29-2056,Veterinary Technologists and Technicians,2260.0,1.27,1.082,30480.0,33310.0,26920.0,28590.0,37330.0,43470.0,14.66,16.02
01,AL,Alabama,29-2057,Ophthalmic Medical Technicians,1330.0,1.28,0.637,36260.0,37730.0,29070.0,32200.0,41370.0,47150.0,17.43,18.14
01,AL,Alabama,29-2061,Licensed Practical and Licensed Vocational Nurses,10840.0,1.26,5.182,50100.0,50760.0,36470.0,43320.0,58850.0,63170.0,24.09,24.4
01,AL,Alabama,29-2072,Medical Records Specialists,2630.0,1.03,1.257,38540.0,42830.0,28300.0,33380.0,49290.0,62660.0,18.53,20.59
01,AL,Alabama,29-2081,"Opticians, Dispensing",920.0,0.85,0.44,35570.0,36750.0,29690.0,31990.0,38410.0,46100.0,17.1,17.67
01,AL,Alabama,29-2091,Orthotists and Prosthetists,50.0,0.37,0.024,90690.0,87660.0,43000.0,65650.0,102690.0,134120.0,43.6,42.14
01,AL,Alabama,29-2099,"Health Technologists and Technicians, All Other",1380.0,0.58,0.66,43370.0,45110.0,36780.0,37960.0,47330.0,61170.0,20.85,21.69
01,AL,Alabama,29-9021,Health Information Technologists and Medical Registrars,30.0,0.06,0.015,53110.0,52900.0,31450.0,37880.0,65760.0,82800.0,25.53,25.43
01,AL,Alabama,29-9091,Athletic Trainers,590.0,1.51,0.283,53640.0,52940.0,32480.0,45510.0,60470.0,65140.0,,
01,AL,Alabama,29-9093,Surgical Assistants,250.0,0.81,0.12,38900.0,41580.0,36740.0,38900.0,45650.0,51950.0,18.7,19.99
01,AL,Alabama,29-9099,"Healthcare Practitioners and Technical Workers, All Other",100.0,0.2,0.047,51060.0,62500.0,34070.0,40260.0,76270.0,110300.0,24.55,30.05
01,AL,Alabama,31-1120,Home Health and Personal Care Aides,21100.0,0.39,10.088,27100.0,26800.0,20400.0,22870.0,28940.0,32630.0,13.03,12.89
01,AL,Alabama,31-1131,Nursing Assistants,24560.0,1.3,11.741,32470.0,32670.0,25890.0,29110.0,35930.0,38770.0,15.61,15.71
01,AL,Alabama,31-1132,Orderlies,490.0,0.68,0.235,31240.0,31670.0,24770.0,29630.0,33160.0,40670.0,15.02,15.23
01,AL,Alabama,31-1133,Psychiatric Aides,950.0,2.0,0.452,29320.0,30910.0,24680.0,25950.0,34560.0,42490.0,14.09,14.86
01,AL,Alabama,31-2011,Occupational Therapy Assistants,520.0,0.8,0.248,61990.0,64970.0,53340.0,58480.0,71550.0,81530.0,29.8,31.24
01,AL,Alabama,31-2021,Physical Therapist Assistants,2550.0,1.74,1.22,60890.0,61360.0,47550.0,52610.0,70670.0,77500.0,29.28,29.5
01,AL,Alabama,31-2022,Physical Therapist Aides,730.0,1.22,0.35,25220.0,25940.0,19720.0,22020.0,29540.0,30990.0,12.13,12.47
01,AL,Alabama,31-9011,Massage Therapists,510.0,0.39,0.244,48960.0,53370.0,24930.0,31610.0,65150.0,89750.0,23.54,25.66
01,AL,Alabama,31-9091,Dental Assistants,4450.0,0.87,2.13,37280.0,39600.0,28710.0,34050.0,45900.0,55250.0,17.92,19.04
01,AL,Alabama,31-9092,Medical Assistants,12760.0,1.19,6.099,34980.0,34860.0,28280.0,30940.0,36990.0,43530.0,16.82,16.76
01,AL,Alabama,31-9093,Medical Equipment Preparers,890.0,0.9,0.426,35040.0,36040.0,26980.0,30890.0,38200.0,47080.0,16.85,17.33
01,AL,Alabama,31-9094,Medical Transcriptionists,720.0,1.23,0.344,32590.0,33550.0,24210.0,25810.0,38220.0,47980.0,15.67,16.13
01,AL,Alabama,31-9095,Pharmacy Aides,450.0,0.81,0.216,34240.0,35120.0,30890.0,32150.0,37220.0,38570.0,16.46,16.88
01,AL,Alabama,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,1060.0,0.68,0.505,29660.0,31240.0,23420.0,27930.0,36130.0,38540.0,14.26,15.02
01,AL,Alabama,31-9097,Phlebotomists,2510.0,1.33,1.201,35970.0,35760.0,29660.0,31950.0,38310.0,42440.0,17.29,17.19
01,AL,Alabama,31-9099,"Healthcare Support Workers, All Other",880.0,0.63,0.421,36260.0,40540.0,22980.0,31630.0,50110.0,61030.0,17.44,19.49
01,AL,Alabama,33-1011,First-Line Supervisors of Correctional Officers,470.0,0.64,0.222,80570.0,76060.0,44950.0,58620.0,89020.0,100640.0,38.74,36.57
01,AL,Alabama,33-1012,First-Line Supervisors of Police and Detectives,1860.0,0.9,0.89,75140.0,81590.0,48470.0,59330.0,95910.0,120580.0,36.12,39.23
01,AL,Alabama,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,1150.0,0.9,0.548,73720.0,77100.0,46580.0,61480.0,90680.0,112010.0,35.44,37.07
01,AL,Alabama,33-1091,First-Line Supervisors of Security Workers,1160.0,1.22,0.554,46360.0,59740.0,34290.0,37230.0,86260.0,94610.0,22.29,28.72
01,AL,Alabama,33-1099,"First-Line Supervisors of Protective Service Workers, All Other",110.0,0.39,0.052,75700.0,69130.0,42930.0,45860.0,85430.0,94170.0,36.39,33.24
01,AL,Alabama,33-2011,Firefighters,6930.0,1.54,3.311,47490.0,49640.0,30880.0,37950.0,59540.0,73360.0,22.83,23.86
